sample_id,State,Latitude,Longitude,landslide,sample_source,background_rule
BG-08374,Tripura,23.373863,91.813923,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08375,Nagaland,25.752338,93.620009,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08376,Sikkim,27.766067,88.349281,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08377,Assam,27.253434,95.587031,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08378,Meghalaya,25.799847,90.824303,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08379,Arunachal Pradesh,27.637028,94.566796,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08380,Assam,26.709689,91.065342,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08381,Assam,26.662588,92.464535,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08382,Tripura,23.22916,91.637149,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08383,Nagaland,27.017431,95.177367,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08384,Meghalaya,25.814458,90.138714,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08385,Tripura,23.535515,91.464653,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08386,Tripura,23.073859,91.743617,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08387,Arunachal Pradesh,27.350484,93.200243,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08388,Tripura,23.602588,91.396471,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08389,Sikkim,27.636676,88.34416,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08390,Tripura,23.263419,91.665462,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08391,Sikkim,27.982237,88.601934,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08392,Manipur,24.647262,93.90424,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08393,Arunachal Pradesh,28.58031,95.701777,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08394,Meghalaya,25.741273,90.594954,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08395,Meghalaya,25.210702,90.517169,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08396,Arunachal Pradesh,29.062903,95.966003,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08397,Arunachal Pradesh,27.966099,94.100138,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08398,Tripura,23.075638,91.755051,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08399,Tripura,23.340295,91.535548,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08400,Sikkim,27.415686,88.082691,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08401,Tripura,23.991665,91.87799,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08402,Assam,25.971627,92.789294,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08403,Meghalaya,25.763405,90.057276,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08404,Tripura,23.512548,91.800011,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08405,Tripura,23.488559,91.701208,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08406,Manipur,25.183649,93.46215,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08407,Tripura,23.975823,91.773565,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08408,Assam,26.757337,91.72146,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08409,Arunachal Pradesh,27.793441,95.826291,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08410,Sikkim,27.556793,88.210407,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08411,Assam,27.235553,94.802161,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08412,Sikkim,27.527316,88.377506,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08413,Sikkim,27.99983,88.628376,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08414,Sikkim,27.879386,88.430265,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08415,Manipur,25.185632,93.509341,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08416,Sikkim,27.430279,88.15317,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08417,Meghalaya,25.32862,90.227229,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08418,Tripura,24.190121,91.664902,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08419,Sikkim,27.543476,88.080434,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08420,Sikkim,27.966675,88.496679,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08421,Assam,27.349165,95.839344,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08422,Tripura,23.898002,91.53734,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08423,Meghalaya,25.210568,90.855422,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08424,Tripura,23.150595,91.734011,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08425,Sikkim,27.960717,88.321086,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08426,Tripura,23.093965,91.524364,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08427,Arunachal Pradesh,28.457058,95.543032,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08428,Arunachal Pradesh,27.210958,92.087921,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08429,Meghalaya,25.930179,90.224286,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08430,Sikkim,27.805535,88.265825,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08431,Tripura,23.770757,91.922534,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08432,Sikkim,27.951389,88.761392,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08433,Mizoram,23.984142,92.539461,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08434,Sikkim,27.937906,88.543442,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08435,Arunachal Pradesh,28.168728,93.435815,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08436,Sikkim,27.621295,88.491237,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08437,Tripura,24.339591,92.190275,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08438,Sikkim,27.943515,88.598009,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08439,Arunachal Pradesh,29.254066,96.062595,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08440,Assam,26.859847,93.541992,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08441,Tripura,23.981662,91.756967,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08442,Meghalaya,25.87669,90.360984,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08443,Sikkim,27.993132,88.747392,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08444,Tripura,24.022597,91.796502,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08445,Tripura,23.924664,91.862987,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08446,Assam,27.278633,94.584383,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08447,Sikkim,27.784137,88.226243,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08448,Tripura,23.635621,91.293804,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08449,Sikkim,27.869452,88.758235,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08450,Meghalaya,25.782362,90.668714,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08451,Nagaland,25.694353,93.592553,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08452,Nagaland,25.53679,93.466101,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08453,Arunachal Pradesh,27.295262,92.914087,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08454,Tripura,24.22541,91.990629,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08455,Manipur,25.323531,93.895381,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08456,Assam,26.684403,91.108659,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08457,Tripura,23.544352,91.747207,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08458,Assam,27.254912,95.269147,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08459,Sikkim,27.873621,88.638681,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08460,Arunachal Pradesh,27.064684,92.051473,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08461,Meghalaya,25.75746,90.237401,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08462,Assam,25.746338,89.872745,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08463,Assam,25.877545,92.986885,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08464,Tripura,23.778524,91.474959,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08465,Tripura,23.983245,91.969283,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08466,Sikkim,27.96833,88.55974,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08467,Arunachal Pradesh,27.015041,92.453535,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08468,Assam,27.247709,93.931996,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08469,Sikkim,27.959568,88.700777,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08470,Sikkim,27.534748,88.223114,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08471,Assam,26.179655,92.330559,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08472,Meghalaya,25.410059,89.930921,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08473,Assam,26.452069,92.454644,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08474,Tripura,23.680202,92.225173,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08475,Tripura,23.627269,91.167166,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08476,Assam,26.175641,93.603448,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08477,Assam,27.391956,95.015343,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08478,Sikkim,27.849576,88.478377,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08479,Meghalaya,25.882047,90.700769,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08480,Arunachal Pradesh,29.002638,94.989266,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08481,Tripura,23.174001,91.371359,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08482,Arunachal Pradesh,27.439619,96.225645,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08483,Arunachal Pradesh,28.888822,94.798103,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08484,Arunachal Pradesh,27.464189,96.268959,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08485,Tripura,23.977139,91.842666,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08486,Tripura,23.54462,91.349679,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08487,Tripura,23.871547,91.614432,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08488,Tripura,24.157294,91.779703,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08489,Meghalaya,25.629845,90.601078,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08490,Tripura,23.581495,91.633412,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08491,Sikkim,27.567942,88.440003,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08492,Manipur,24.959331,93.31179,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08493,Sikkim,27.619387,88.23353,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08494,Arunachal Pradesh,28.034733,93.502398,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08495,Tripura,23.905156,91.863219,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08496,Tripura,23.948128,91.789996,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08497,Arunachal Pradesh,28.753454,95.455033,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08498,Sikkim,27.734802,88.175135,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08499,Manipur,24.721746,93.88575,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08500,Tripura,23.654262,91.468066,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08501,Tripura,23.520095,91.928113,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08502,Tripura,23.00773,91.571561,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08503,Tripura,23.616393,91.722105,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08504,Assam,26.325824,90.141171,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08505,Sikkim,27.515818,88.175916,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08506,Arunachal Pradesh,28.399137,93.805969,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08507,Arunachal Pradesh,27.565677,92.29175,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08508,Assam,26.510819,91.892044,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08509,Arunachal Pradesh,28.400719,93.259775,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08510,Sikkim,27.494312,88.289999,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08511,Arunachal Pradesh,28.070155,97.204756,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08512,Assam,26.616474,90.404246,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08513,Assam,26.555855,90.3141,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08514,Tripura,23.152793,91.744959,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08515,Meghalaya,25.950502,90.225991,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08516,Nagaland,26.881869,94.887763,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08517,Assam,26.197366,90.932903,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08518,Meghalaya,25.123872,92.610801,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08519,Tripura,24.101488,91.679636,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08520,Tripura,23.50699,91.373923,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08521,Sikkim,27.795184,88.276105,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08522,Arunachal Pradesh,28.916461,94.767612,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08523,Tripura,24.118945,91.696024,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08524,Meghalaya,25.702065,90.653652,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08525,Tripura,23.549438,91.549042,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08526,Tripura,23.001254,91.5682,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08527,Meghalaya,25.183543,92.558995,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08528,Arunachal Pradesh,27.530891,94.214657,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08529,Sikkim,27.675752,88.1904,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08530,Tripura,23.549391,91.672477,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08531,Tripura,24.047094,91.763824,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08532,Manipur,24.668135,93.956682,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08533,Sikkim,27.852142,88.559008,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08534,Tripura,24.126534,91.989305,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08535,Sikkim,27.719253,88.19322,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08536,Tripura,24.23023,92.031639,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08537,Sikkim,27.979854,88.348985,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08538,Tripura,24.221501,91.773345,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08539,Sikkim,27.61503,88.342729,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08540,Arunachal Pradesh,27.660114,95.840106,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08541,Tripura,23.521461,91.833278,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08542,Tripura,23.274407,91.352699,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08543,Assam,26.275197,90.874043,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08544,Tripura,23.03037,91.571335,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08545,Sikkim,27.560072,88.38621,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08546,Arunachal Pradesh,28.305575,93.781911,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08547,Arunachal Pradesh,28.261653,96.418495,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08548,Arunachal Pradesh,28.966782,96.127108,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08549,Arunachal Pradesh,28.546763,94.005364,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08550,Arunachal Pradesh,28.41006,95.40497,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08551,Meghalaya,25.920339,90.105717,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08552,Arunachal Pradesh,28.673139,94.301896,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08553,Assam,27.338328,95.64526,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08554,Arunachal Pradesh,29.131368,95.868689,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08555,Assam,26.49476,92.565084,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08556,Arunachal Pradesh,28.258378,97.122675,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08557,Arunachal Pradesh,28.140246,94.386046,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08558,Arunachal Pradesh,27.510889,94.177619,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08559,Arunachal Pradesh,27.88789,93.680444,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08560,Nagaland,25.603458,93.510164,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08561,Arunachal Pradesh,28.244561,93.428749,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08562,Meghalaya,25.386112,89.845945,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08563,Arunachal Pradesh,28.075036,92.856776,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08564,Sikkim,28.05458,88.572666,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08565,Tripura,23.436322,91.288096,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08566,Sikkim,27.549768,88.419977,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08567,Arunachal Pradesh,28.24233,97.198456,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08568,Tripura,23.796798,91.442412,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08569,Meghalaya,25.240888,90.281654,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08570,Tripura,23.656839,91.578553,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08571,Arunachal Pradesh,27.035683,93.109644,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08572,Arunachal Pradesh,28.755394,94.526635,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08573,Arunachal Pradesh,28.344744,94.479807,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08574,Tripura,23.396794,91.777939,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08575,Arunachal Pradesh,27.509912,94.030411,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08576,Sikkim,27.877675,88.184693,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08577,Tripura,23.537568,91.494127,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08578,Tripura,23.436727,91.6722,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08579,Tripura,23.691077,91.2148,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08580,Mizoram,23.979431,92.481456,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08581,Tripura,24.174677,91.981444,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08582,Tripura,24.198842,91.810801,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08583,Sikkim,27.59622,88.341876,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08584,Assam,26.731993,90.870424,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08585,Sikkim,27.40141,88.092449,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08586,Arunachal Pradesh,28.297856,96.914454,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08587,Assam,26.08161,90.375316,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08588,Arunachal Pradesh,27.921031,96.091359,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08589,Meghalaya,25.32323,90.214325,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08590,Meghalaya,25.735585,91.372777,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08591,Tripura,23.576239,91.770809,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08592,Meghalaya,25.341306,90.208597,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08593,Meghalaya,25.323784,90.824072,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08594,Sikkim,28.017542,88.581039,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08595,Meghalaya,25.223641,92.499651,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08596,Arunachal Pradesh,28.127112,96.076911,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08597,Tripura,24.088339,91.683182,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08598,Meghalaya,25.82265,90.265039,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08599,Tripura,24.016844,91.593619,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08600,Sikkim,27.961668,88.715908,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08601,Tripura,23.395248,91.322024,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08602,Manipur,24.721532,93.989336,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08603,Manipur,24.609703,93.959764,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08604,Assam,26.900892,94.690279,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08605,Assam,26.276812,92.189779,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08606,Sikkim,27.855586,88.594416,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08607,Tripura,23.613673,91.679763,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08608,Mizoram,23.036143,92.389213,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08609,Arunachal Pradesh,28.264753,93.552211,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08610,Meghalaya,25.830803,90.292014,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-08611,Meghalaya,25.722231,90.661091,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
