rainfall_24h,rainfall_3d,rainfall_7d,soil_moisture,elevation,slope,aspect,landslide,sample_source,data_type,State,Latitude,Longitude,event_date
2.1,4.7,13.4,0.41618,4986.0,73.627,323.8639,0,spatial_background_sample,spatial_background_reference,Sikkim,27.604865,88.182461,2021-05-18
5.0,14.9,34.7,0.392342,143.0,6.1259,138.8759,0,spatial_background_sample,spatial_background_reference,Tripura,23.611836,91.858933,2009-07-10
20.5,69.9,117.9,0.426869,4829.0,28.9536,15.3175,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.737022,92.119593,2016-07-16
10.6,28.2,51.2,0.395164,3766.0,71.4495,145.5655,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.164136,96.120074,2016-04-22
116.1,216.3,321.5,0.454949,137.0,3.2463,73.4361,0,spatial_background_sample,spatial_background_reference,Assam,26.838937,92.175194,2022-05-15
0.5,6.1,13.1,0.385262,75.0,0.0,180.0,0,spatial_background_sample,spatial_background_reference,Tripura,24.000658,91.971449,2009-07-10
19.7,45.3,120.2,0.422379,4192.0,28.0185,24.2713,0,spatial_background_sample,spatial_background_reference,Sikkim,27.490518,88.268696,2021-06-18
42.7,90.3,100.6,0.393141,80.0,4.2386,29.2261,0,spatial_background_sample,spatial_background_reference,Assam,26.659659,92.397768,2017-06-13
27.2,56.2,138.4,0.426415,2301.0,27.2003,228.6463,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.335362,93.547568,2016-07-17
35.4,71.6,90.2,0.444283,97.0,4.7707,39.1959,0,spatial_background_sample,spatial_background_reference,Tripura,23.114103,91.58477,2018-05-18
76.3,128.6,228.4,0.426387,1480.0,22.9676,331.3449,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.932658,94.678868,2016-07-17
4.2,8.5,12.6,0.392711,142.0,13.7086,329.5119,0,spatial_background_sample,spatial_background_reference,Tripura,23.856367,91.914242,2009-07-10
49.7,110.7,136.8,0.488193,295.0,15.5257,144.5737,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.349839,90.592759,2007-07-19
2.5,4.0,12.8,0.306393,5351.0,11.8084,148.2955,0,spatial_background_sample,spatial_background_reference,Sikkim,27.992199,88.804764,2022-10-10
27.9,47.7,364.0,0.493768,45.0,4.6222,180.0,0,spatial_background_sample,spatial_background_reference,Assam,26.007802,90.820268,2024-07-05
4.2,8.5,12.6,0.378479,236.0,11.9745,270.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.813462,91.960603,2009-07-10
0.4,6.8,19.0,0.402174,4780.0,6.514,286.4527,0,spatial_background_sample,spatial_background_reference,Sikkim,27.631786,88.178981,2022-08-25
29.2,69.5,87.0,0.442007,40.0,7.0143,90.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.08371,91.704559,2018-05-18
13.5,89.6,177.3,0.426432,4382.0,32.1537,64.0689,0,spatial_background_sample,spatial_background_reference,Sikkim,27.540847,88.139646,2021-08-27
10.1,14.6,43.7,0.407731,5364.0,38.1751,345.1533,0,spatial_background_sample,spatial_background_reference,Sikkim,28.005624,88.544495,2012-06-22
23.7,95.4,132.2,0.405021,966.0,36.6566,277.185,1,GSI_field_inventory,observed_landslide,Mizoram,23.74722222,92.71805556,
49.4,108.6,154.4,0.376667,963.0,33.2424,163.1434,1,GSI_field_inventory,observed_landslide,Mizoram,23.7104,92.72237778,
17.8,25.3,37.5,0.480993,65.0,2.7772,0.0,0,spatial_background_sample,spatial_background_reference,Assam,26.518118,91.628355,2010-06-16
10.4,55.7,99.2,0.420073,5139.0,47.2066,298.6222,0,spatial_background_sample,spatial_background_reference,Sikkim,27.526784,88.229342,2021-08-27
32.5,83.8,120.4,0.463405,165.0,5.8734,61.8652,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,26.973086,93.018683,2016-07-16
23.8,66.3,82.1,0.456738,44.0,2.1088,208.567,0,spatial_background_sample,spatial_background_reference,Tripura,23.317789,91.551024,2018-05-18
41.1,129.6,236.1,0.380969,869.0,4.8649,211.1446,1,GSI_field_inventory,observed_landslide,Mizoram,23.170678,92.899334,
2.2,11.4,38.8,0.42321,148.0,2.7772,0.0,0,spatial_background_sample,spatial_background_reference,Assam,27.426177,95.59795,2024-05-24
18.4,72.6,103.8,0.422929,1524.0,39.7114,208.8266,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.338664,92.6982,2016-04-22
17.9,36.2,61.0,0.394917,1309.0,24.5839,181.6581,1,GSI_field_inventory,observed_landslide,Mizoram,23.49216111,93.23695,
61.9,120.9,163.8,0.379417,867.0,22.5487,108.7623,1,GSI_field_inventory,observed_landslide,Mizoram,23.63111111,92.72388889,
3.9,6.2,56.8,0.402298,4385.0,27.3754,205.0975,0,spatial_background_sample,spatial_background_reference,Sikkim,27.93818,88.505038,2021-05-18
15.2,69.8,123.2,0.420275,464.0,19.1985,208.0794,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.389663,94.012884,2016-07-16
2.4,5.8,23.7,0.398699,5121.0,22.8491,267.8008,0,spatial_background_sample,spatial_background_reference,Sikkim,27.962946,88.739556,2024-07-21
16.6,63.7,206.4,0.426525,1886.0,14.2934,314.2774,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.570165,93.508231,2016-07-17
0.4,1.7,25.2,0.393424,5219.0,14.6432,188.047,0,spatial_background_sample,spatial_background_reference,Sikkim,27.85246,88.864597,2022-05-29
24.0,46.0,238.3,0.430545,41.0,1.0341,270.0,0,spatial_background_sample,spatial_background_reference,Assam,26.390017,90.129032,2014-06-27
9.5,51.5,68.3,0.379405,41.0,9.4771,106.8933,0,spatial_background_sample,spatial_background_reference,Tripura,24.344184,91.954858,2018-05-18
29.1,239.5,335.7,0.370698,779.0,12.3831,160.0609,1,GSI_field_inventory,observed_landslide,Mizoram,23.239797,92.744214,
28.3,58.0,116.3,0.42665,4308.0,28.2725,293.0068,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.128241,96.816875,2016-07-17
41.3,64.3,115.9,0.425408,3480.0,34.541,164.3921,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.179943,94.7205,2016-07-17
25.1,68.8,141.5,0.426275,2647.0,32.2772,341.3001,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.558078,95.32979,2016-07-16
2.8,14.6,65.4,0.490121,387.0,8.3602,282.7125,0,spatial_background_sample,spatial_background_reference,Nagaland,25.530508,93.551401,2008-08-16
76.1,171.0,188.9,0.315525,388.0,29.1891,153.8046,0,spatial_background_sample,spatial_background_reference,Mizoram,23.366509,92.415118,2024-05-28
11.7,61.0,77.0,0.397655,41.0,2.7493,312.3334,0,spatial_background_sample,spatial_background_reference,Tripura,24.356432,92.138063,2018-05-18
30.8,97.0,114.1,0.435519,77.0,4.7306,347.6829,0,spatial_background_sample,spatial_background_reference,Tripura,23.656256,91.450995,2018-05-18
17.1,41.0,72.6,0.478122,20.0,2.0127,90.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.042436,91.538924,2009-07-10
18.4,42.5,132.8,0.425033,2789.0,46.2073,251.9382,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.296806,93.631232,2016-07-16
10.0,65.1,320.0,0.427216,2357.0,32.2734,13.3556,0,spatial_background_sample,spatial_background_reference,Sikkim,27.533098,88.416259,2015-07-08
7.6,20.7,39.8,0.419926,50.0,2.9538,160.0696,0,spatial_background_sample,spatial_background_reference,Tripura,23.176536,91.349324,2009-07-10
5.9,24.4,37.4,0.39558,5466.0,25.4307,90.0,0,spatial_background_sample,spatial_background_reference,Sikkim,27.851839,88.747994,2012-06-26
14.0,81.7,102.6,0.403155,94.0,3.4355,216.0957,0,spatial_background_sample,spatial_background_reference,Tripura,23.883397,91.683388,2018-05-18
25.5,67.3,125.9,0.426585,4471.0,29.6841,135.1671,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.730291,91.631308,2016-07-16
61.9,120.9,163.8,0.379417,816.0,23.9698,215.8922,1,GSI_field_inventory,observed_landslide,Mizoram,23.64444444,92.72527778,
8.6,75.2,177.6,0.423052,1107.0,29.7054,290.3395,1,GSI_field_inventory,observed_landslide,Mizoram,23.73888889,92.71472222,
11.1,69.7,89.9,0.405292,78.0,7.4832,317.6122,0,spatial_background_sample,spatial_background_reference,Tripura,24.075857,91.916212,2018-05-18
5.7,15.6,38.0,0.485208,55.0,6.7606,197.2915,0,spatial_background_sample,spatial_background_reference,Tripura,23.393212,91.328101,2009-07-10
12.0,50.0,74.0,0.428786,4643.0,12.992,240.6213,0,spatial_background_sample,spatial_background_reference,Sikkim,27.787223,88.684566,2014-06-24
23.4,77.9,88.9,0.449262,89.0,2.7867,228.3645,0,spatial_background_sample,spatial_background_reference,Assam,27.25838,94.40183,2018-06-14
17.7,80.8,96.3,0.370259,72.0,8.2735,102.8498,0,spatial_background_sample,spatial_background_reference,Tripura,24.155837,92.134879,2018-05-18
44.8,115.2,284.7,0.427362,2205.0,29.9677,252.0327,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.819375,92.917005,2016-07-17
2.5,16.9,35.6,0.402899,5298.0,32.8136,69.4465,0,spatial_background_sample,spatial_background_reference,Sikkim,27.894774,88.768292,2012-07-17
7.6,9.3,30.2,0.358443,5309.0,19.6417,162.0656,0,spatial_background_sample,spatial_background_reference,Sikkim,28.021071,88.672031,2012-06-22
3.4,16.5,103.7,0.399982,83.0,5.8119,298.4619,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.379172,90.228227,2022-04-04
24.3,93.5,110.3,0.471704,35.0,2.0213,90.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.607073,91.322839,2018-05-18
49.4,126.3,165.8,0.376667,896.0,23.9462,194.9979,1,GSI_field_inventory,observed_landslide,Mizoram,23.71740833,92.70644167,
22.7,108.0,145.5,0.459955,786.0,3.5709,121.2129,0,spatial_background_sample,spatial_background_reference,Manipur,24.647164,94.004757,2007-09-07
7.8,42.4,53.9,0.482153,288.0,8.2175,96.4287,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.657086,90.606443,2019-06-27
44.6,73.1,195.5,0.492631,89.0,6.539,9.0845,0,spatial_background_sample,spatial_background_reference,Assam,26.691665,93.601561,2017-07-03
22.1,52.4,137.4,0.425439,2815.0,17.5463,135.721,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.479218,93.849263,2016-07-17
0.3,1.2,30.4,0.420278,5050.0,4.8524,40.37,0,spatial_background_sample,spatial_background_reference,Sikkim,28.093272,88.629069,2024-07-21
36.3,93.0,110.9,0.435519,89.0,17.6278,117.2572,0,spatial_background_sample,spatial_background_reference,Tripura,23.666519,91.534286,2018-05-18
33.3,98.8,121.9,0.435519,72.0,5.8947,200.0029,0,spatial_background_sample,spatial_background_reference,Tripura,23.697241,91.486302,2018-05-18
32.2,214.3,317.7,0.372094,1070.0,30.8432,81.4253,1,GSI_field_inventory,observed_landslide,Mizoram,23.305323,92.852358,
4.9,18.2,50.6,0.424996,3967.0,28.9784,52.1838,0,spatial_background_sample,spatial_background_reference,Sikkim,27.500465,88.18543,2022-05-29
21.7,42.2,217.3,0.471875,39.0,11.2246,322.6847,1,GSI_field_inventory,observed_landslide,Assam,24.73117,92.64739,
1.5,11.3,28.0,0.398341,43.0,2.0257,90.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.888817,91.62597,2009-07-10
1.4,5.1,7.5,0.30153,5585.0,7.6775,147.1016,0,spatial_background_sample,spatial_background_reference,Sikkim,27.951167,88.235904,2015-07-08
0.6,0.8,17.8,0.414314,5288.0,16.9034,313.7661,0,spatial_background_sample,spatial_background_reference,Sikkim,27.85262,88.306665,2022-05-29
67.8,120.5,158.2,0.379417,830.0,34.4811,188.1339,1,GSI_field_inventory,observed_landslide,Mizoram,23.61916667,92.7225,
21.6,183.9,458.2,0.428546,2757.0,21.7636,113.892,0,spatial_background_sample,spatial_background_reference,Sikkim,27.63203,88.318819,2014-07-01
35.6,61.1,139.8,0.424588,2536.0,31.2,52.1148,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.411759,94.398254,2016-07-17
17.1,41.0,72.6,0.47807,15.0,4.7295,12.2566,0,spatial_background_sample,spatial_background_reference,Tripura,22.981033,91.595947,2009-07-10
26.8,59.4,93.3,0.406448,4533.0,23.8767,9.5023,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.73811,91.858677,2016-04-22
12.8,101.8,345.9,0.390156,781.0,16.1814,107.0303,1,GSI_field_inventory,observed_landslide,Mizoram,23.230114,92.740067,
22.1,124.0,127.9,0.480513,143.0,4.2822,257.5288,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.789574,95.900534,2016-07-16
60.8,170.8,252.3,0.404972,87.0,2.1225,209.2415,0,spatial_background_sample,spatial_background_reference,Assam,26.731631,92.483548,2016-05-17
0.0,0.0,43.3,0.370414,66.0,1.3869,131.901,0,spatial_background_sample,spatial_background_reference,Assam,26.197041,92.252598,2011-03-23
20.5,65.5,125.1,0.425621,2038.0,43.0253,170.9287,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.470351,95.421605,2016-07-16
19.0,46.2,149.1,0.425716,1871.0,28.4671,298.499,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.082938,93.534228,2016-07-16
37.8,68.3,137.9,0.425937,2239.0,13.7425,157.7653,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.115895,95.927713,2016-07-17
8.2,20.9,59.7,0.37881,5149.0,1.3997,311.4352,0,spatial_background_sample,spatial_background_reference,Sikkim,28.028755,88.710388,2021-06-18
70.6,170.6,202.5,0.487533,113.0,8.3487,257.2695,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.35431,90.422809,2019-06-27
26.6,134.8,259.3,0.439223,1151.0,47.95,255.6443,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.34768,92.569937,2016-07-17
20.8,102.8,160.4,0.405708,262.0,24.4609,287.6063,1,GSI_field_inventory,observed_landslide,Mizoram,23.83888889,92.83194444,
1.5,11.3,28.0,0.399807,83.0,2.1111,28.6824,0,spatial_background_sample,spatial_background_reference,Tripura,23.945287,91.701266,2009-07-10
17.6,34.6,60.2,0.481198,88.0,11.8212,237.2621,0,spatial_background_sample,spatial_background_reference,Tripura,23.297753,91.693939,2009-07-10
0.8,15.5,21.6,0.400507,5393.0,19.215,208.1784,0,spatial_background_sample,spatial_background_reference,Sikkim,27.844651,88.312993,2015-07-08
44.3,156.7,217.4,0.426107,3317.0,46.3943,202.4716,0,spatial_background_sample,spatial_background_reference,Sikkim,27.568996,88.302717,2014-06-24
0.3,5.2,11.8,0.394626,46.0,0.9264,0.0,0,spatial_background_sample,spatial_background_reference,Tripura,24.357372,92.119511,2009-07-10
2.2,14.0,105.8,0.280643,90.0,8.2023,96.4409,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.428728,89.894685,2022-04-04
20.4,20.9,28.8,0.406333,216.0,29.4125,312.9969,1,GSI_field_inventory,observed_landslide,Mizoram,24.10687222,93.08849722,
5.5,51.2,65.4,0.413885,4824.0,15.1506,118.5378,0,spatial_background_sample,spatial_background_reference,Sikkim,27.908911,88.598226,2014-07-01
34.1,51.3,88.6,0.389781,960.0,19.4191,105.3095,1,GSI_field_inventory,observed_landslide,Mizoram,23.58591667,92.71777778,
65.3,111.2,272.4,0.493891,430.0,22.9869,117.2201,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.821834,90.716288,2020-05-26
0.5,6.1,13.1,0.383046,146.0,13.2507,333.2091,0,spatial_background_sample,spatial_background_reference,Tripura,23.928706,91.957282,2009-07-10
4.2,8.5,12.6,0.383046,116.0,8.4093,123.1537,0,spatial_background_sample,spatial_background_reference,Tripura,23.862441,92.003338,2009-07-10
21.5,88.6,194.0,0.427955,3587.0,15.9893,243.1639,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.70272,92.572915,2016-07-17
21.0,34.5,77.1,0.490433,292.0,17.1199,125.2711,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.818352,90.812547,2007-07-19
93.3,158.0,173.6,0.379844,599.0,22.8314,160.3957,1,GSI_field_inventory,observed_landslide,Mizoram,23.53944444,92.66527778,
9.5,11.2,12.2,0.413277,3911.0,55.4701,194.5526,0,spatial_background_sample,spatial_background_reference,Sikkim,27.681564,88.414396,2023-10-04
6.3,13.1,32.9,0.480016,20.0,2.2244,294.6002,0,spatial_background_sample,spatial_background_reference,Tripura,23.697743,91.303526,2009-07-10
4.7,76.9,144.4,0.494205,114.0,1.8523,0.0,0,spatial_background_sample,spatial_background_reference,Assam,26.284642,93.945202,2016-05-22
83.7,179.8,348.2,0.491628,215.0,17.9485,41.5168,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.35105,90.471102,2020-05-26
1.3,20.2,189.0,0.320271,145.0,2.1231,150.7323,0,spatial_background_sample,spatial_background_reference,Assam,26.853079,92.25576,2016-05-22
5.8,41.4,157.8,0.417875,3225.0,56.2181,62.9786,0,spatial_background_sample,spatial_background_reference,Sikkim,27.57305,88.30055,2022-08-25
0.0,0.0,11.6,0.422704,2852.0,35.3619,204.3011,0,spatial_background_sample,spatial_background_reference,Sikkim,27.64271,88.452462,2022-11-20
1.5,11.3,28.0,0.404866,118.0,19.6715,174.3142,0,spatial_background_sample,spatial_background_reference,Tripura,24.064403,91.737045,2009-07-10
17.1,76.4,126.8,0.427484,4664.0,6.5405,189.168,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.728959,92.302643,2016-07-16
0.0,46.3,61.1,0.400095,4849.0,59.9407,7.2825,0,spatial_background_sample,spatial_background_reference,Sikkim,27.64165,88.264572,2012-07-17
36.7,177.6,279.2,0.425936,3462.0,31.3894,68.2217,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.788124,96.865531,2016-04-22
12.1,76.1,94.7,0.409296,19.0,4.1527,77.1319,0,spatial_background_sample,spatial_background_reference,Tripura,23.967532,91.333894,2018-05-18
0.1,20.8,75.3,0.398664,63.0,0.9264,0.0,0,spatial_background_sample,spatial_background_reference,Assam,26.142196,92.61166,2014-05-10
183.6,306.3,483.1,0.427113,2172.0,42.2896,148.5702,0,spatial_background_sample,spatial_background_reference,Sikkim,27.581363,88.344607,2021-05-18
34.5,69.1,87.9,0.47889,466.0,25.5753,63.946,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.500259,90.507445,2007-07-19
12.1,27.3,116.4,0.485204,92.0,1.3933,228.3345,0,spatial_background_sample,spatial_background_reference,Assam,27.141019,94.58968,2016-06-22
11.0,28.3,88.0,0.425417,3560.0,18.3521,347.1293,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.919411,94.250422,2016-07-16
17.0,60.2,72.6,0.377061,135.0,15.7578,249.8903,0,spatial_background_sample,spatial_background_reference,Tripura,23.744567,91.874834,2018-05-18
4.3,8.5,63.6,0.37307,5297.0,29.4286,18.9367,0,spatial_background_sample,spatial_background_reference,Sikkim,27.965441,88.659074,2014-08-26
16.6,28.5,45.7,0.399711,4516.0,24.0241,79.5497,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.709315,92.276241,2016-04-22
17.1,31.1,90.4,0.425391,3908.0,51.0024,289.1061,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.199122,94.6693,2016-07-16
7.9,101.8,177.6,0.422028,1966.0,11.6841,159.763,0,spatial_background_sample,spatial_background_reference,Manipur,25.288177,93.824917,2007-08-28
6.9,39.5,68.3,0.350089,5149.0,21.339,325.8726,0,spatial_background_sample,spatial_background_reference,Sikkim,27.713553,88.399056,2012-06-26
9.9,74.0,183.1,0.497292,1489.0,16.4411,13.1711,1,GSI_field_inventory,observed_landslide,Manipur,25.47217,94.15433,
0.1,0.3,27.4,0.462915,92.0,2.1235,330.7131,0,spatial_background_sample,spatial_background_reference,Assam,26.941866,94.627755,2024-05-24
12.8,92.0,186.7,0.427801,1912.0,29.2558,191.0544,0,spatial_background_sample,spatial_background_reference,Manipur,25.406779,93.900192,2007-09-09
9.9,82.6,336.1,0.388875,795.0,32.553,333.3631,1,GSI_field_inventory,observed_landslide,Mizoram,23.204595,92.73861,
29.8,134.4,235.5,0.371354,745.0,32.8571,217.8609,1,GSI_field_inventory,observed_landslide,Mizoram,23.243855,92.905242,
29.2,50.1,156.7,0.488043,139.0,1.3952,228.4023,0,spatial_background_sample,spatial_background_reference,Assam,27.405496,95.595862,2016-05-22
23.7,142.6,204.6,0.436775,149.0,6.4577,180.0,0,spatial_background_sample,spatial_background_reference,Assam,25.980482,93.250879,2025-05-31
12.3,23.1,31.1,0.462985,508.0,4.2409,330.719,0,spatial_background_sample,spatial_background_reference,Nagaland,26.914616,95.21736,2023-09-08
49.4,108.6,154.4,0.377302,428.0,32.8023,258.7756,1,GSI_field_inventory,observed_landslide,Mizoram,23.73472222,92.81333333,
17.5,39.4,62.3,0.428065,4608.0,72.3041,45.8548,0,spatial_background_sample,spatial_background_reference,Sikkim,27.831527,88.802017,2014-07-08
51.3,109.1,258.0,0.427905,1430.0,25.3265,157.2922,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.741048,92.932293,2016-07-16
15.8,37.2,50.3,0.417318,2596.0,22.8177,52.0536,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.68714,96.005724,2016-04-22
6.0,23.9,67.0,0.425606,3755.0,49.75,312.1242,0,spatial_background_sample,spatial_background_reference,Sikkim,27.640055,88.374531,2015-07-08
24.6,107.8,151.1,0.482409,221.0,7.3443,277.207,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.726847,96.104216,2016-07-17
14.3,106.7,217.6,0.372135,875.0,39.9056,226.5944,1,GSI_field_inventory,observed_landslide,Mizoram,23.1915,93.011024,
1.5,11.3,28.0,0.404866,175.0,12.811,249.1736,0,spatial_background_sample,spatial_background_reference,Tripura,24.085422,91.749441,2009-07-10
54.9,118.1,157.5,0.379844,787.0,17.2538,219.7549,1,GSI_field_inventory,observed_landslide,Mizoram,23.52277778,92.70277778,
2.5,15.0,30.6,0.48618,52.0,4.6222,0.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.404779,91.382105,2009-07-10
6.3,13.1,32.9,0.452808,15.0,5.6318,190.3119,0,spatial_background_sample,spatial_background_reference,Tripura,23.64796,91.168781,2009-07-10
16.1,23.5,92.7,0.354426,5151.0,19.5669,309.5608,0,spatial_background_sample,spatial_background_reference,Sikkim,27.732792,88.353577,2012-06-22
7.5,25.6,47.4,0.414214,28.0,2.2546,245.7509,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.723849,89.981411,2007-09-15
1.5,11.3,28.0,0.399807,160.0,10.6654,69.9137,0,spatial_background_sample,spatial_background_reference,Tripura,23.908418,91.74983,2009-07-10
1.9,12.3,24.2,0.401341,39.0,0.9264,180.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.952595,91.623538,2009-07-10
6.9,39.5,68.3,0.418927,4997.0,2.967,20.6221,0,spatial_background_sample,spatial_background_reference,Sikkim,27.652108,88.204486,2012-06-26
3.5,9.5,17.9,0.339228,5305.0,12.1501,121.7173,0,spatial_background_sample,spatial_background_reference,Sikkim,28.005782,88.794736,2015-07-08
15.1,58.6,71.9,0.378866,91.0,20.5835,80.0828,0,spatial_background_sample,spatial_background_reference,Tripura,23.379596,91.799471,2018-05-18
173.5,224.4,311.5,0.363687,756.0,12.1146,135.7621,1,GSI_field_inventory,observed_landslide,Mizoram,23.239637,92.748175,
43.7,84.0,106.9,0.444283,43.0,2.0136,90.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.104423,91.552138,2018-05-18
29.8,69.0,92.3,0.438436,20.0,6.0853,81.2762,0,spatial_background_sample,spatial_background_reference,Tripura,22.975088,91.594016,2018-05-18
3.4,5.2,10.8,0.378882,5528.0,37.3912,315.9961,0,spatial_background_sample,spatial_background_reference,Sikkim,27.978049,88.774893,2014-07-08
17.6,34.6,60.2,0.482661,55.0,3.4297,144.0389,0,spatial_background_sample,spatial_background_reference,Tripura,23.234199,91.634292,2009-07-10
1.1,4.6,18.5,0.416652,4944.0,28.0848,121.0068,0,spatial_background_sample,spatial_background_reference,Sikkim,27.888993,88.302067,2025-09-11
42.3,199.2,316.5,0.368792,228.0,14.129,281.1109,0,spatial_background_sample,spatial_background_reference,Mizoram,23.582302,92.334855,2025-06-01
51.8,98.5,164.0,0.426421,2391.0,26.1139,109.2603,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.127096,95.107335,2016-07-17
19.1,48.4,122.8,0.425162,3594.0,26.0512,157.8457,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.699269,94.156757,2016-07-17
31.1,65.1,80.1,0.456738,63.0,7.0593,301.4861,0,spatial_background_sample,spatial_background_reference,Tripura,23.263048,91.637917,2018-05-18
6.3,13.1,32.9,0.480016,14.0,1.3714,227.5144,0,spatial_background_sample,spatial_background_reference,Tripura,23.670441,91.261158,2009-07-10
24.6,79.0,86.5,0.422891,2769.0,50.4283,319.6145,0,spatial_background_sample,spatial_background_reference,Sikkim,27.519439,88.399448,2024-08-21
23.7,95.4,132.2,0.406531,546.0,42.3452,306.8318,1,GSI_field_inventory,observed_landslide,Mizoram,23.73794444,92.78613889,
25.9,49.0,129.6,0.426391,3820.0,21.785,316.7387,0,spatial_background_sample,spatial_background_reference,Sikkim,27.685914,88.423386,2012-06-22
59.1,112.4,143.7,0.378135,767.0,33.2788,250.5517,1,GSI_field_inventory,observed_landslide,Mizoram,23.72972222,92.85305556,
21.0,66.5,80.0,0.466682,62.0,2.1089,331.4265,0,spatial_background_sample,spatial_background_reference,Tripura,23.353608,91.554251,2018-05-18
1.4,5.1,7.5,0.406805,4896.0,15.3494,270.0,0,spatial_background_sample,spatial_background_reference,Sikkim,27.920386,88.340978,2015-07-08
0.1,5.8,11.9,0.413368,5485.0,55.6709,65.8855,0,spatial_background_sample,spatial_background_reference,Sikkim,27.975003,88.344621,2022-05-29
18.0,47.6,112.5,0.424997,4020.0,28.6226,122.2306,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.875963,96.124254,2016-07-16
21.0,113.5,234.7,0.474141,100.0,1.0407,270.0,0,spatial_background_sample,spatial_background_reference,Assam,27.11418,94.874866,2022-05-14
44.6,124.7,338.4,0.425204,85.0,6.3433,330.7775,0,spatial_background_sample,spatial_background_reference,Assam,26.642518,89.962533,2017-07-04
7.9,101.8,177.6,0.414659,1406.0,25.1263,46.4061,0,spatial_background_sample,spatial_background_reference,Manipur,25.246651,93.831566,2007-08-28
21.7,73.4,91.9,0.460333,32.0,10.0357,264.7576,0,spatial_background_sample,spatial_background_reference,Tripura,23.431444,91.477728,2018-05-18
23.7,33.4,68.9,0.425714,3275.0,21.2134,163.3662,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.16892,96.234084,2016-07-17
12.1,76.1,94.7,0.446238,25.0,1.0136,270.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.944821,91.345302,2018-05-18
8.8,17.7,31.0,0.314411,781.0,1.0185,270.0,0,spatial_background_sample,spatial_background_reference,Manipur,24.555697,94.021366,2018-05-03
2.5,15.0,30.6,0.48514,24.0,9.506,227.4725,0,spatial_background_sample,spatial_background_reference,Tripura,23.477962,91.441922,2009-07-10
11.9,30.5,150.1,0.414948,177.0,15.0455,344.254,0,spatial_background_sample,spatial_background_reference,Assam,27.541909,94.281398,2016-05-22
6.3,13.4,23.3,0.318728,5660.0,22.3063,281.3654,0,spatial_background_sample,spatial_background_reference,Sikkim,27.818067,88.308646,2014-07-08
