sample_id,State,Latitude,Longitude,landslide,sample_source,background_rule,dem_tile,elevation,slope,aspect,terrain_source,terrain_source_type,terrain_status,reference_date,reference_date_source,reference_date_rule
BG-08472,Meghalaya,25.410059,89.930921,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E089,69.0,7.2011,277.3527,SRTM 1 arc-second DEM,DEM-derived,True,2007-07-19,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08473,Assam,26.452069,92.454644,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E092,67.0,1.8523,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2014-09-23,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08474,Tripura,23.680202,92.225173,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E092,316.0,12.2489,116.5434,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08475,Tripura,23.627269,91.167166,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,23.0,2.1099,208.6235,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08476,Assam,26.175641,93.603448,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E093,598.0,1.8523,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08477,Assam,27.391956,95.015343,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E095,109.0,2.2821,293.9383,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08478,Sikkim,27.849576,88.478377,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4682.0,23.6035,357.6014,SRTM 1 arc-second DEM,DEM-derived,True,2014-08-26,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08479,Meghalaya,25.882047,90.700769,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,254.0,14.6385,187.9098,SRTM 1 arc-second DEM,DEM-derived,True,2007-08-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08480,Arunachal Pradesh,29.002638,94.989266,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N29E094,1723.0,31.1116,310.0173,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08481,Tripura,23.174001,91.371359,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,33.0,3.1588,252.9629,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08482,Arunachal Pradesh,27.439619,96.225645,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E096,553.0,19.9569,11.5778,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08483,Arunachal Pradesh,28.888822,94.798103,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,1103.0,19.7206,148.9891,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08484,Arunachal Pradesh,27.464189,96.268959,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E096,929.0,29.2721,168.7515,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08485,Tripura,23.977139,91.842666,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,63.0,2.027,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08486,Tripura,23.54462,91.349679,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,36.0,5.4673,312.513,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08487,Tripura,23.871547,91.614432,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,47.0,2.1108,151.3313,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08488,Tripura,24.157294,91.779703,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E091,60.0,7.9615,337.6577,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08489,Meghalaya,25.629845,90.601078,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,571.0,9.3479,281.3296,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08490,Tripura,23.581495,91.633412,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,39.0,3.8355,344.7421,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08491,Sikkim,27.567942,88.440003,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,1749.0,15.2235,126.454,SRTM 1 arc-second DEM,DEM-derived,True,2013-08-28,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08492,Manipur,24.959331,93.31179,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E093,311.0,13.3521,17.4921,SRTM 1 arc-second DEM,DEM-derived,True,2018-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08493,Sikkim,27.619387,88.23353,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4625.0,30.514,236.7219,SRTM 1 arc-second DEM,DEM-derived,True,2014-08-26,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08494,Arunachal Pradesh,28.034733,93.502398,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,1821.0,41.1324,178.7981,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08495,Tripura,23.905156,91.863219,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,99.0,2.9557,339.9676,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08496,Tripura,23.948128,91.789996,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,113.0,9.0475,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08497,Arunachal Pradesh,28.753454,95.455033,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E095,2742.0,30.8056,167.4947,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08498,Sikkim,27.734802,88.175135,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5969.0,18.2656,213.6076,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08499,Manipur,24.721746,93.88575,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E093,773.0,4.4717,114.4263,SRTM 1 arc-second DEM,DEM-derived,True,2011-05-31,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08500,Tripura,23.654262,91.468066,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,78.0,16.4202,243.9634,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08501,Tripura,23.520095,91.928113,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,106.0,5.1225,280.3917,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08502,Tripura,23.00773,91.571561,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,27.0,2.7339,47.3719,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08503,Tripura,23.616393,91.722105,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,151.0,12.9211,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08504,Assam,26.325824,90.141171,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,37.0,2.774,48.1306,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08505,Sikkim,27.515818,88.175916,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4157.0,41.8028,234.644,SRTM 1 arc-second DEM,DEM-derived,True,2024-07-21,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08506,Arunachal Pradesh,28.399137,93.805969,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,1346.0,30.9386,176.4836,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08507,Arunachal Pradesh,27.565677,92.29175,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E092,2787.0,28.0981,178.0422,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08508,Assam,26.510819,91.892044,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E091,64.0,2.7764,48.1762,SRTM 1 arc-second DEM,DEM-derived,True,2017-05-20,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08509,Arunachal Pradesh,28.400719,93.259775,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,3360.0,25.3274,256.1635,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08510,Sikkim,27.494312,88.289999,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4822.0,28.3475,309.0047,SRTM 1 arc-second DEM,DEM-derived,True,2024-07-21,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08511,Arunachal Pradesh,28.070155,97.204756,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E097,3881.0,58.085,78.969,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08512,Assam,26.616474,90.404246,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,79.0,1.3897,48.2025,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08513,Assam,26.555855,90.3141,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,63.0,2.1218,150.796,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08514,Tripura,23.152793,91.744959,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,115.0,4.884,304.5899,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08515,Meghalaya,25.950502,90.225991,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,33.0,2.1191,209.077,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-31,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08516,Nagaland,26.881869,94.887763,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E094,213.0,10.9284,318.9114,SRTM 1 arc-second DEM,DEM-derived,True,2013-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08517,Assam,26.197366,90.932903,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,34.0,0.0,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-14,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08518,Meghalaya,25.123872,92.610801,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E092,496.0,22.9225,57.6345,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-30,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08519,Tripura,24.101488,91.679636,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E091,47.0,3.1793,73.0763,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08520,Tripura,23.50699,91.373923,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,20.0,1.3705,227.4788,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08521,Sikkim,27.795184,88.276105,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5755.0,6.4577,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2014-07-08,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08522,Arunachal Pradesh,28.916461,94.767612,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,707.0,25.9631,43.0674,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08523,Tripura,24.118945,91.696024,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E091,79.0,5.0621,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08524,Meghalaya,25.702065,90.653652,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,253.0,5.6348,349.5206,SRTM 1 arc-second DEM,DEM-derived,True,2024-06-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08525,Tripura,23.549438,91.549042,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,65.0,15.6169,157.752,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08526,Tripura,23.001254,91.5682,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,34.0,5.5414,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08527,Meghalaya,25.183543,92.558995,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E092,597.0,17.742,343.7856,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08528,Arunachal Pradesh,27.530891,94.214657,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E094,641.0,24.0187,295.8125,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08529,Sikkim,27.675752,88.1904,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,6150.0,49.032,4.5466,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08530,Tripura,23.549391,91.672477,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,36.0,2.0204,270.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08531,Tripura,24.047094,91.763824,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E091,157.0,16.3411,173.0629,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08532,Manipur,24.668135,93.956682,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E093,792.0,12.861,69.2612,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-03,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08533,Sikkim,27.852142,88.559008,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4060.0,23.1092,9.8708,SRTM 1 arc-second DEM,DEM-derived,True,2023-10-04,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08534,Tripura,24.126534,91.989305,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E091,46.0,2.1118,331.2835,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08535,Sikkim,27.719253,88.19322,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5849.0,62.3795,183.2874,SRTM 1 arc-second DEM,DEM-derived,True,2024-07-21,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08536,Tripura,24.23023,92.031639,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E092,30.0,3.1823,73.0924,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08537,Sikkim,27.979854,88.348985,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5446.0,31.7296,222.9275,SRTM 1 arc-second DEM,DEM-derived,True,2025-07-19,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08538,Tripura,24.221501,91.773345,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E091,73.0,3.0448,270.0,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08539,Sikkim,27.61503,88.342729,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,3416.0,36.1835,131.5436,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-26,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08540,Arunachal Pradesh,27.660114,95.840106,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E095,141.0,3.4744,323.0317,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08541,Tripura,23.521461,91.833278,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,107.0,8.3816,151.3959,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08542,Tripura,23.274407,91.352699,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,42.0,1.3692,47.4287,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08543,Assam,26.275197,90.874043,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,41.0,2.1205,330.8554,SRTM 1 arc-second DEM,DEM-derived,True,2018-08-24,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08544,Tripura,23.03037,91.571335,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,42.0,1.3678,47.3767,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08545,Sikkim,27.560072,88.38621,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,2541.0,44.138,314.4167,SRTM 1 arc-second DEM,DEM-derived,True,2022-06-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08546,Arunachal Pradesh,28.305575,93.781911,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,2605.0,38.1222,158.009,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08547,Arunachal Pradesh,28.261653,96.418495,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,2967.0,40.5003,161.1911,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08548,Arunachal Pradesh,28.966782,96.127108,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,2726.0,37.0733,336.9601,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08549,Arunachal Pradesh,28.546763,94.005364,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,3049.0,31.2202,307.8497,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08550,Arunachal Pradesh,28.41006,95.40497,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E095,1420.0,42.151,123.6254,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08551,Meghalaya,25.920339,90.105717,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,29.0,3.7006,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2022-06-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08552,Arunachal Pradesh,28.673139,94.301896,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,1847.0,47.6387,142.7708,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08553,Assam,27.338328,95.64526,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E095,151.0,1.8523,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2024-07-05,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08554,Arunachal Pradesh,29.131368,95.868689,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N29E095,2645.0,29.3704,62.6324,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08555,Assam,26.49476,92.565084,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E092,67.0,1.8523,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2018-06-14,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08556,Arunachal Pradesh,28.258378,97.122675,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E097,4142.0,41.335,63.8203,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08557,Arunachal Pradesh,28.140246,94.386046,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,2105.0,30.1484,30.3411,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08558,Arunachal Pradesh,27.510889,94.177619,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E094,633.0,23.9782,239.4049,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08559,Arunachal Pradesh,27.88789,93.680444,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E093,2220.0,23.9997,109.0785,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08560,Nagaland,25.603458,93.510164,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E093,320.0,28.0649,299.0284,SRTM 1 arc-second DEM,DEM-derived,True,2009-06-04,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08561,Arunachal Pradesh,28.244561,93.428749,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,3339.0,33.8637,57.9872,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08562,Meghalaya,25.386112,89.845945,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E089,109.0,5.6343,190.4524,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-28,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08563,Arunachal Pradesh,28.075036,92.856776,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E092,3288.0,27.1752,91.8049,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08564,Sikkim,28.05458,88.572666,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E088,5513.0,22.4296,218.4215,SRTM 1 arc-second DEM,DEM-derived,True,2022-11-20,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08565,Tripura,23.436322,91.288096,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,44.0,4.7303,12.2971,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08566,Sikkim,27.549768,88.419977,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,2335.0,20.6666,144.5357,SRTM 1 arc-second DEM,DEM-derived,True,2021-06-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08567,Arunachal Pradesh,28.24233,97.198456,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E097,3610.0,47.4074,202.8358,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08568,Tripura,23.796798,91.442412,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,57.0,5.0496,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08569,Meghalaya,25.240888,90.281654,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,123.0,20.754,306.6825,SRTM 1 arc-second DEM,DEM-derived,True,2007-09-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
